Topics,Alpha,Beta,Coherence
13,0.01,0.01,0.3966451484376557
13,0.01,0.31,0.471648603469513
13,0.01,0.61,0.5157657160820375
13,0.01,symmetric,0.39227619489909266
13,0.31,0.01,0.3946483830170413
13,0.31,0.31,0.4809653830884501
13,0.31,0.61,0.44895828519727476
13,0.31,symmetric,0.3773958438354978
13,0.61,0.01,0.40505636912225756
13,0.61,0.31,0.41453630326344554
13,0.61,0.61,0.4713492507177473
13,0.61,symmetric,0.4080362626942998
13,symmetric,0.01,0.3947774125387846
13,symmetric,0.31,0.47958700853070196
13,symmetric,0.61,0.4902084561195057
13,symmetric,symmetric,0.3811107082191664
13,asymmetric,0.01,0.4006687621317738
13,asymmetric,0.31,0.4663895473243508
13,asymmetric,0.61,0.4585331964007032
13,asymmetric,symmetric,0.44253275849923257
14,0.01,0.01,0.4189520777653014
14,0.01,0.31,0.45394319149243284
14,0.01,0.61,0.4421959757492992
14,0.01,symmetric,0.398491685298589
14,0.31,0.01,0.39013796715503374
14,0.31,0.31,0.4655596392212548
14,0.31,0.61,0.4724981647594121
14,0.31,symmetric,0.37998318743546633
14,0.61,0.01,0.3976073083551404
14,0.61,0.31,0.4182291684444097
14,0.61,0.61,0.47158628797915647
14,0.61,symmetric,0.3959967640873931
14,symmetric,0.01,0.4194018699518437
14,symmetric,0.31,0.46360123738565034
14,symmetric,0.61,0.4472145859617215
14,symmetric,symmetric,0.3934623280495436
14,asymmetric,0.01,0.4181602858034071
14,asymmetric,0.31,0.47966822497993317
14,asymmetric,0.61,0.5024226631188891
14,asymmetric,symmetric,0.469947388445057
