Topics,Alpha,Beta,Coherence
10,asymmetric,0.31,0.36404622236565387
10,asymmetric,0.61,0.40982048760959866
10,asymmetric,symmetric,0.35976356652273334
11,0.01,0.01,0.35198008544195947
11,0.01,0.31,0.35237655945107016
11,0.01,0.61,0.3302442353923991
11,0.01,symmetric,0.3510035317815979
11,0.31,0.01,0.33911772050600303
11,0.31,0.31,0.32816287187747994
11,0.31,0.61,0.3164505949298573
11,0.31,symmetric,0.3204892428481508
11,0.61,0.01,0.33186742540944386
11,0.61,0.31,0.31871175375504446
11,0.61,0.61,0.3487121084191662
11,0.61,symmetric,0.3282841064161313
11,symmetric,0.01,0.3348546836632051
11,symmetric,0.31,0.34636493767434223
11,symmetric,0.61,0.3288831246780296
11,symmetric,symmetric,0.34014758350401464
11,asymmetric,0.01,0.34521495381579786
11,asymmetric,0.31,0.3460986641335684
11,asymmetric,0.61,0.3376653253187062
11,asymmetric,symmetric,0.35019895948027774
12,0.01,0.01,0.34129990686036593
12,0.01,0.31,0.3316563836330759
12,0.01,0.61,0.385839405183394
12,0.01,symmetric,0.3432801074875376
12,0.31,0.01,0.32232935152348824
12,0.31,0.31,0.3475136974318512
12,0.31,0.61,0.36959882136370165
12,0.31,symmetric,0.32738877972054053
12,0.61,0.01,0.3195924372341387
12,0.61,0.31,0.3308804329257197
12,0.61,0.61,0.3830560657395894
12,0.61,symmetric,0.3204065904507529
12,symmetric,0.01,0.3462091838032342
12,symmetric,0.31,0.34566890649867493
12,symmetric,0.61,0.37727847893005056
12,symmetric,symmetric,0.3420239983731434
12,asymmetric,0.01,0.3361477111348193
12,asymmetric,0.31,0.374880649766052
12,asymmetric,0.61,0.38111305949981683
12,asymmetric,symmetric,0.34687958123660273
13,0.01,0.01,0.3471958070625405
13,0.01,0.31,0.3424226844107181
13,0.01,0.61,0.34791189919914967
13,0.01,symmetric,0.3538718832568156
13,0.31,0.01,0.335655383264539
13,0.31,0.31,0.34588309999310024
13,0.31,0.61,0.3800996839973273
13,0.31,symmetric,0.3453440816850755
13,0.61,0.01,0.340554014808017
13,0.61,0.31,0.3394988359539495
13,0.61,0.61,0.41052964615487897
13,0.61,symmetric,0.32085123294635753
13,symmetric,0.01,0.34831619300266614
13,symmetric,0.31,0.34687910232721453
13,symmetric,0.61,0.3328198461902545
13,symmetric,symmetric,0.3609437441618785
13,asymmetric,0.01,0.3554597284194826
13,asymmetric,0.31,0.3642286027127293
13,asymmetric,0.61,0.38692032791470893
13,asymmetric,symmetric,0.3417801781487897
14,0.01,0.01,0.3362943684040789
14,0.01,0.31,0.3386622464819797
14,0.01,0.61,0.35092891101771856
14,0.01,symmetric,0.3360836720065091
14,0.31,0.01,0.3266899554117745
14,0.31,0.31,0.33660559335176055
14,0.31,0.61,0.3896721250521708
14,0.31,symmetric,0.32485188632684364
14,0.61,0.01,0.3068654021990252
14,0.61,0.31,0.3283465600267287
14,0.61,0.61,0.44284592349485286
14,0.61,symmetric,0.309058638076507
14,symmetric,0.01,0.3412969258454596
14,symmetric,0.31,0.33102734326563305
14,symmetric,0.61,0.36922969066444505
14,symmetric,symmetric,0.3459800973337082
14,asymmetric,0.01,0.3458863270438527
14,asymmetric,0.31,0.32686796938373325
14,asymmetric,0.61,0.3680242598549182
14,asymmetric,symmetric,0.33781802660475674
